OrderItemNo,Cost,Quantity,OrderID,MedicineID
3460,56.21,10,696,805
3461,136.07,3,697,228
3462,61.83,8,697,970
3463,135.44,6,697,714
3464,43.51,10,697,262
3465,35.81,5,697,679
3466,32.38,4,697,957
3467,56,6,698,348
3468,78.46,10,698,233
3469,920.32,1,698,66
3470,76.81,8,698,440
3471,561.12,3,698,426
3472,52.03,9,698,293
3473,21.17,3,698,681
3474,282.87,2,699,558
3475,66.08,6,699,935
3476,81.16,7,699,147
3477,91.86,2,699,427
3478,52.14,4,699,847
3479,30.27,3,700,358
3480,53.85,9,700,718
3481,63.44,4,700,758
3482,12.31,10,700,755
3483,18.56,1,700,29
3484,904.77,3,700,126
3485,52.6,4,700,115
3486,26.8,6,700,763
3487,45.85,6,700,388
3488,87.88,4,700,242
3489,91.86,2,701,427
3490,97.6,7,701,509
3491,42.54,3,701,176
3492,99.56,6,701,329
3493,50.66,8,701,193
3494,56.73,6,702,742
3495,67.03,5,702,148
3496,26.22,9,702,536
3497,36.67,1,702,269
3498,38.71,9,702,874
3499,55.42,1,702,411
3500,339.27,1,702,492
3501,15.38,2,702,497
3502,25.82,3,702,706
3503,70.91,9,703,57
3504,38.22,7,704,964
3505,66.67,14,705,899
3506,36.25,6,706,311
3507,55.68,4,706,443
3508,95.6,5,706,87
3509,83.58,7,706,99
3510,55.42,10,706,411
3511,92.44,9,706,819
3512,81.16,5,706,147
3513,30.27,1,706,358
3514,44.23,3,706,1
3515,90.78,9,707,871
3516,21.21,5,708,785
3517,45.7,1,709,693
3518,93.46,9,709,656
3519,80.41,6,709,202
3520,898.68,9,710,984
3521,66.08,10,710,935
3522,49.35,7,710,281
3523,95.72,8,710,850
3524,37.58,9,710,676
3525,27.31,2,710,516
3526,70.54,2,710,368
3527,135.44,1,711,714
3528,44.96,1,711,609
3529,93,4,711,938
3530,49.35,9,711,281
3531,47.86,5,711,511
3532,49.16,1,711,903
3533,58.82,1,711,391
3534,24.26,2,711,32
3535,29.41,9,711,399
3536,45.27,20,712,284
3537,62.99,1,713,442
3538,89.84,1,713,793
3539,53.71,1,713,779
3540,36.22,8,713,323
3541,61.71,10,713,376
3542,48.74,5,713,25
3543,178,1,713,366
3544,81.72,8,713,646
3545,339.27,9,714,492
3546,28.12,10,714,88
3547,95.6,1,714,87
3548,29.77,10,714,818
3549,24.5,7,714,683
3550,67.47,3,715,248
3551,39.32,6,715,245
3552,48.74,9,715,25
3553,38.68,8,715,886
3554,26.33,7,715,409
3555,176.05,2,715,762
3556,38.68,4,715,886
3557,22.55,10,715,523
3558,84.85,3,716,715
3559,176.89,9,716,444
3560,40.33,10,716,290
3561,5.63,4,716,354
3562,83.85,1,717,272
3563,74.47,9,717,333
3564,53.79,8,718,369
3565,28.12,10,718,88
3566,74.47,9,718,333
3567,87.94,9,718,623
3568,495.23,7,719,678
3569,93.79,6,719,380
3570,20.88,6,719,256
3571,920.32,8,720,66
3572,97.39,2,720,893
3573,44.96,1,720,609
3574,58.82,4,720,391
3575,32.81,3,720,171
3576,28.98,4,720,485
3577,882.48,9,720,852
3578,50.66,8,720,193
3579,56.17,7,720,316
3580,845.2,10,720,342
3581,29.41,3,721,399
3582,97.14,8,721,753
3583,58.07,1,721,920
3584,59.31,10,721,821
3585,87.44,10,721,862
3586,83.39,7,721,577
3587,18.56,7,721,29
3588,19.36,4,722,268
3589,86.69,6,722,637
3590,12.82,9,722,596
3591,10.44,8,722,731
3592,43.4,7,723,274
3593,139.47,6,723,54
3594,48.76,9,723,598
3595,91.86,1,723,427
3596,96.89,8,723,5
3597,53.13,2,723,644
3598,28.25,3,724,922
3599,98.84,7,724,865
3600,75.44,10,724,23
3601,28.98,9,724,485
3602,74.47,7,724,333
3603,20.36,5,724,214
3604,53.71,5,725,568
3605,972.71,5,725,486
3606,816.77,3,725,636
3607,25.75,4,725,634
3608,74.19,13,726,645
3609,57.34,5,727,627
3610,34,8,728,527
3611,204.75,6,728,252
3612,51.73,2,728,994
3613,38.71,2,728,874
3614,59.18,7,728,490
3615,34.84,10,729,812
3616,339.27,10,729,492
3617,23.36,9,729,359
3618,353.92,6,729,846
3619,61.83,10,729,970
3620,97.6,5,729,509
3621,34.53,10,729,617
3622,57.26,3,729,771
3623,15.86,7,730,470
3624,97.26,1,730,716
3625,92.44,8,730,819
3626,97.6,10,730,509
3627,78.42,6,730,41
3628,353.92,3,730,846
3629,33.74,9,730,223
3630,24.82,5,730,82
3631,95.39,7,730,65
3632,56,7,730,348
3633,52.14,3,731,847
3634,56.52,4,731,544
3635,19.24,10,731,788
3636,63.26,8,731,955
3637,38.51,5,731,188
3638,25.82,9,731,706
3639,58.43,9,731,560
3640,37.78,1,731,371
3641,30.27,1,731,358
3642,62.36,3,731,123
3643,38.12,16,732,152
3644,91.71,1,733,878
3645,53.71,8,733,568
3646,34.05,7,733,967
3647,282.87,2,733,558
3648,61.79,2,733,626
3649,48.74,8,734,25
3650,48.76,4,734,598
3651,17.67,4,734,341
3652,61.83,5,735,970
3653,47.66,3,735,625
3654,96.29,3,735,620
3655,21.41,7,735,553
3656,68.07,1,735,946
3657,44.93,5,735,867
3658,61.71,9,735,797
3659,353.92,10,735,846
3660,114.72,4,736,384
3661,50.74,10,736,806
3662,790.43,5,736,882
3663,83.24,5,736,208
3664,24.58,1,737,280
3665,195.95,4,737,738
3666,58.44,5,737,50
3667,11.46,2,737,593
3668,35.03,7,737,473
3669,82.43,7,737,398
3670,67.93,6,737,752
3671,24.58,4,737,280
3672,74.19,9,737,645
3673,81.77,1,738,917
3674,34.84,7,738,812
3675,14.76,6,738,989
3676,41.08,8,738,45
3677,98.14,4,738,740
3678,59.18,9,738,490
3679,61.51,10,738,267
3680,57.14,8,738,433
3681,55.42,6,738,411
3682,72.42,8,738,302
3683,247.89,4,739,588
3684,47.66,2,739,625
3685,96.89,9,739,5
3686,29.41,10,739,399
3687,53.71,6,739,779
3688,83.99,2,739,836
3689,255.2,8,739,96
3690,61.71,6,740,797
3691,39.45,8,740,220
3692,59.38,7,740,412
3693,91.86,10,741,427
3694,18.56,4,741,29
3695,14.99,5,741,770
3696,58.82,7,741,466
3697,712.56,6,741,876
3698,53.71,1,741,568
3699,712.56,10,741,876
3700,37.27,3,741,610
3701,16.1,4,741,43
3702,754.49,3,742,312
3703,43.4,7,742,274
3704,37.27,4,742,610
3705,21.64,9,742,547
3706,75.97,9,742,823
3707,23.81,6,742,394
3708,491.62,9,742,192
3709,95.36,3,742,841
3710,58.43,5,742,560
3711,88.79,2,742,79
3712,71.53,2,743,158
3713,44.96,3,743,609
3714,73.27,5,743,539
3715,98.84,10,743,865
3716,67.47,6,743,422
3717,62.6,4,743,669
3718,63.44,8,743,758
3719,24.5,7,743,683
3720,56.73,1,743,742
3721,79.9,6,744,143
3722,84.32,9,744,68
3723,491.62,6,744,192
3724,94.81,3,744,415
3725,75.2,6,744,80
3726,23.81,6,745,394
3727,21.52,2,745,947
3728,90.09,3,745,266
3729,93.67,10,746,843
3730,23.36,7,746,359
3731,14.76,2,746,989
3732,58.97,1,746,203
3733,76.56,5,746,103
3734,61.83,6,746,970
3735,669.51,6,746,480
3736,87.8,5,746,322
3737,486.17,6,746,408
3738,70.15,7,746,580
3739,13.64,5,747,332
3740,52.6,8,747,115
3741,70.15,4,747,580
3742,55.32,3,748,297
3743,99.04,7,748,986
3744,76.81,3,748,440
3745,23.81,10,749,394
3746,965.87,1,750,114
3747,39.45,2,750,220
3748,639.87,7,750,570
3749,264.46,6,750,996
3750,16.1,4,750,43
3751,92.48,9,750,578
3752,24.58,2,750,280
3753,61.83,5,750,970
3754,97.26,8,750,716
3755,47.85,9,751,977
3756,25.75,9,751,962
3757,63.99,7,751,39
3758,25.59,9,751,590
3759,60.45,6,751,117
3760,56.73,2,751,742
3761,47.86,1,751,511
3762,92.69,6,752,122
3763,60.58,3,752,70
3764,26.31,3,752,299
3765,831.55,5,752,786
3766,99.56,2,752,329
3767,53.86,3,752,953
3768,29.16,6,753,592
3769,21.17,4,753,681
3770,90.78,1,753,871
3771,47.66,8,753,625
3772,29.39,10,753,95
3773,70.15,7,753,580
3774,52.6,4,753,115
3775,19.36,4,753,268
3776,93,7,753,938
3777,34.53,7,753,617
3778,90.09,6,754,266
3779,26.46,2,754,773
3780,48.76,8,754,598
3781,88.41,7,754,782
3782,784.4,1,754,624
3783,84.85,20,755,715
3784,50.99,9,756,196
3785,321.61,10,756,930
3786,24.5,5,756,683
3787,60.66,9,756,34
3788,83.99,3,756,836
3789,66.83,5,756,503
3790,12.63,5,757,820
3791,67.93,5,757,752
3792,87.8,8,757,322
3793,255.2,9,757,96
3794,136.07,9,757,228
3795,81.87,1,757,663
3796,71.89,7,758,159
3797,84.85,6,758,715
3798,92.49,6,758,98
3799,61.1,1,758,200
3800,34.05,8,758,967
3801,19.24,8,758,788
3802,11.36,11,759,985
3803,50.66,2,760,193
3804,37.38,7,760,209
3805,882.48,10,760,852
3806,10.12,6,761,104
3807,349.58,1,761,288
3808,48.76,1,761,598
3809,635.8,9,762,648
3810,255.2,9,762,96
3811,80.41,9,762,109
3812,93.46,7,762,656
3813,39.32,8,762,245
3814,84.93,1,762,743
3815,74.88,4,762,965
3816,812.49,5,762,108
3817,97.39,7,763,893
3818,491.62,2,763,192
3819,74.71,2,763,515
3820,50.74,9,763,806
3821,98.25,7,763,887
3822,26.31,10,763,299
3823,99.04,1,764,986
3824,76.49,4,764,905
3825,74.47,3,764,333
3826,136.07,4,764,198
3827,61.05,7,764,419
3828,29.37,1,764,530
3829,61.79,8,764,626
3830,88.12,3,764,587
3831,78.42,1,765,41
3832,29.71,9,766,278
3833,72.42,1,766,302
3834,32.58,1,766,76
3835,28.96,10,766,77
3836,84.32,8,766,68
3837,34.53,4,766,617
3838,904.77,9,766,126
3839,47.66,9,766,625
3840,35.81,6,767,679
3841,53.86,1,767,953
3842,690.96,5,767,732
3843,43.02,8,768,264
3844,88.12,2,769,587
3845,51.08,3,769,35
3846,96.84,9,769,801
3847,62.39,10,770,483
3848,28.8,3,770,697
3849,93.67,3,770,843
3850,87.8,8,770,322
3851,70.54,10,770,699
3852,98.14,9,770,740
3853,19.24,7,770,788
3854,984.25,4,770,360
3855,20.36,1,770,214
3856,932.52,7,771,180
3857,74.47,1,771,333
3858,25.82,4,771,706
3859,62.39,3,771,483
3860,23.28,5,772,283
3861,268.09,3,772,894
3862,75.24,7,772,776
3863,150.49,2,772,972
3864,63.87,6,772,13
3865,372.46,6,772,552
3866,176.05,5,772,762
3867,24.26,4,772,32
3868,55.57,8,772,63
3869,32.38,3,773,957
3870,12.82,20,774,596
3871,41.49,7,775,567
3872,92.69,8,776,122
3873,89.13,6,776,507
3874,135.44,4,776,714
3875,898.68,2,776,984
3876,26.33,3,776,409
3877,84.85,4,776,715
3878,20.06,4,776,613
3879,60.45,3,776,117
3880,495.23,5,777,678
3881,61.05,8,778,419
3882,31.42,4,778,86
3883,87.8,6,778,322
3884,53.85,9,779,718
3885,80.41,1,779,109
3886,99.56,4,780,329
3887,71.89,7,780,159
3888,55.89,5,780,694
3889,656.79,8,780,612
3890,65.75,8,780,207
3891,99.04,7,780,986
3892,61.71,2,780,376
3893,10.12,6,780,104
3894,30.27,6,780,358
3895,62.99,8,780,442
3896,47.36,9,781,686
3897,61.51,4,781,267
3898,45.7,4,781,693
3899,89.62,9,781,393
3900,63.37,2,782,513
3901,59.9,3,783,572
3902,68.07,1,783,946
3903,41.49,7,783,567
3904,23.81,9,783,394
3905,33.66,7,783,469
3906,38.51,2,783,188
3907,81.87,8,784,663
3908,23.26,7,784,538
3909,816.77,3,784,636
3910,61.71,4,784,376
3911,95.36,1,784,841
3912,94.93,4,784,477
3913,47.85,5,784,977
3914,78.46,7,784,233
3915,56.27,2,785,491
3916,15.57,2,785,701
3917,36.15,4,785,47
3918,32.58,10,785,76
3919,88.12,9,785,587
3920,24.5,5,785,683
3921,46.94,1,786,125
3922,59.87,2,786,789
3923,92.69,4,786,122
3924,29.41,9,786,399
3925,72.42,8,786,302
3926,784.4,9,786,624
3927,90.78,10,786,871
3928,90.31,3,787,880
3929,247.89,8,787,588
3930,79.57,7,787,487
3931,23.36,6,787,359
3932,34.75,9,787,778
3933,18.56,8,787,29
3934,25.75,4,787,962
3935,54.71,2,787,723
3936,12.38,2,787,400
3937,29.72,5,787,437
3938,491.62,9,788,192
3939,84.93,3,788,743
3940,15.86,9,788,470
3941,97.14,4,788,753
3942,136.07,8,788,198
3943,17.93,3,788,673
3944,32.38,10,788,957
3945,60.66,3,788,34
3946,690.96,8,788,732
3947,81.87,4,789,663
3948,35.35,2,789,389
3949,34.05,9,789,967
3950,99.56,1,789,329
3951,99.19,1,789,229
3952,53.85,4,790,718
3953,61.1,5,790,200
3954,36.67,5,790,269
3955,74.47,3,790,333
3956,72.1,9,791,825
3957,73.59,10,791,93
3958,178,5,791,366
3959,93.67,3,791,843
3960,69.61,2,792,700
3961,95.6,4,792,87
3962,58.71,10,792,215
3963,639.87,10,792,570
3964,15.81,3,792,641
3965,21.17,1,792,681
3966,55.89,5,792,764
3967,55.24,1,792,327
3968,15.57,6,792,701
3969,56.17,10,792,316
3970,99.1,10,793,392
3971,54.8,2,793,772
3972,70.54,6,793,368
3973,19.34,10,793,454
3974,856.51,6,794,60
3975,57.81,10,794,520
3976,56.3,7,794,315
3977,41.44,2,794,383
3978,60.66,5,794,34
3979,14.19,9,794,670
3980,965.87,4,794,114
3981,33.73,2,795,974
3982,71.89,6,795,159
3983,37.58,8,795,676
3984,10.44,10,795,731
3985,69.74,5,796,395
3986,73.59,6,796,93
3987,247.89,7,796,588
3988,84.93,3,796,743
3989,15.38,1,797,497
3990,81.77,10,797,917
3991,21.21,6,797,785
3992,20.88,10,797,256
3993,24.26,7,797,32
3994,68.99,3,797,848
3995,56.17,1,797,316
3996,96.31,7,797,166
3997,84.85,8,797,715
3998,264.46,4,797,996
3999,76.88,1,798,357
4000,67.47,8,798,422
4001,97.41,9,798,573
4002,35.03,3,798,473
4003,10.13,12,799,447
4004,49.65,9,800,499
4005,21.17,1,800,681
4006,209.99,3,800,936
4007,28.8,1,800,697
4008,12.55,6,800,561
4009,65.75,4,800,207
4010,428.41,9,800,258
4011,56.73,1,800,742
4012,515.61,2,800,42
4013,71,5,801,153
4014,76.81,8,801,440
4015,26.33,9,801,409
4016,96.29,4,801,620
4017,204.75,6,801,252
4018,23.28,9,801,283
4019,47.36,5,801,686
4020,32.81,3,801,171
4021,465.75,9,801,168
4022,76.88,5,802,357
4023,74.71,1,802,515
4024,71.12,6,802,655
4025,15.57,3,802,701
4026,90.78,3,802,871
4027,46.94,8,802,125
4028,80.41,7,802,202
4029,46.62,7,803,489
4030,16.51,7,803,418
4031,70.15,7,803,580
4032,46.62,6,803,489
4033,78.46,2,803,233
4034,75.03,18,804,787
4035,730.69,12,805,6
4036,72.41,8,806,883
4037,69.93,4,806,374
4038,29.77,7,806,818
4039,508.98,8,806,672
4040,69.93,1,806,374
4041,87.44,10,806,862
4042,62.36,9,806,123
4043,73.27,4,806,539
4044,12.9,10,806,971
4045,88.12,3,806,587
4046,70.54,6,807,368
4047,34.84,10,807,812
4048,23.36,9,808,359
4049,635.8,9,808,648
4050,18.14,3,808,113
4051,120.09,8,808,396
4052,754.49,8,808,312
4053,12.63,8,808,820
4054,96.69,2,809,628
4055,98.71,7,809,901
4056,81.77,2,809,917
4057,29.16,2,809,592
4058,73.27,4,809,539
4059,84.32,5,809,68
4060,139.47,7,809,54
4061,51.88,7,809,212
4062,29.37,3,809,530
4063,36.15,9,809,47
4064,12.71,10,810,766
4065,58.42,1,810,21
4066,93.53,10,810,869
4067,58.43,9,811,560
4068,89.13,6,811,507
4069,20.88,4,811,256
4070,90.09,8,811,266
4071,465.75,5,811,168
4072,42.54,5,811,176
4073,31.42,5,811,86
4074,24.85,10,811,429
4075,34,2,811,527
4076,76.81,7,812,440
4077,99.56,1,812,329
4078,37.81,6,812,2
4079,89.14,6,812,508
4080,56.73,4,812,742
4081,34.05,5,812,967
4082,47.85,4,812,977
4083,36.15,5,813,47
4084,49.16,7,813,903
4085,88.95,1,813,671
4086,89.79,6,813,727
4087,96.84,7,813,801
4088,18,10,813,296
4089,972.71,1,814,486
4090,74.28,7,815,748
4091,46.74,1,815,275
4092,68.38,5,815,375
4093,58.42,2,815,21
4094,81.87,9,815,663
4095,55.89,1,815,764
4096,37.38,8,815,209
4097,94.66,10,815,611
4098,97.37,6,815,259
4099,23.12,4,816,286
4100,465.75,1,816,168
4101,67.47,7,817,422
4102,75.2,1,818,80
4103,57.81,6,818,589
4104,54.8,5,818,772
4105,70.98,2,818,301
4106,84.59,1,818,352
4107,920.32,8,819,66
4108,34.75,1,819,778
4109,21.41,1,820,553
4110,33.64,4,820,542
4111,72.91,6,820,257
4112,18,1,820,296
4113,898.68,2,820,984
4114,78.14,10,821,155
4115,13.64,3,821,332
4116,76.81,10,821,440
4117,50.74,3,822,806
4118,953.83,5,822,810
4119,790.43,4,822,882
4120,82.43,5,822,398
4121,29.72,5,822,437
4122,67.89,8,822,317
4123,508.98,3,822,672
4124,23.12,2,822,286
4125,74.88,1,822,965
4126,21.21,6,823,785
4127,953.83,5,823,810
4128,15.38,5,823,497
4129,83.58,1,823,99
4130,11.52,1,823,177
4131,21.64,2,824,547
4132,29.77,1,824,818
4133,14.82,5,824,815
4134,74.19,9,824,645
4135,46.62,3,824,489
4136,57.81,1,824,520
4137,98.25,8,824,887
4138,58.82,9,825,391
4139,91.86,9,825,427
4140,58.43,9,825,560
4141,59.45,6,826,983
4142,36.67,9,826,269
4143,16.17,5,826,478
4144,209.99,5,826,936
4145,37.81,6,826,2
4146,567.62,5,826,720
4147,89.84,3,827,793
4148,92.69,1,827,122
4149,51.88,9,828,212
4150,56.52,3,829,544
4151,33.4,3,829,677
4152,58.42,8,829,21
4153,87.16,5,829,680
4154,94.92,10,829,608
4155,972.71,3,829,486
4156,60.42,1,829,659
4157,53.71,10,829,779
4158,87.44,7,829,862
4159,15.38,8,829,497
4160,906.14,12,830,822
4161,23.12,8,831,286
4162,95.39,5,831,65
4163,14.19,10,831,670
4164,139.47,3,831,54
4165,96.93,9,831,59
4166,43.51,1,831,262
4167,71.89,4,831,159
4168,60.45,2,831,117
4169,61.71,1,831,797
4170,96.31,5,832,166
4171,56.52,6,833,544
4172,66.54,9,833,950
4173,567.62,1,833,720
4174,96.84,6,833,801
4175,70.15,3,833,580
4176,50.22,9,833,739
4177,19.41,5,833,107
4178,491.62,7,833,192
4179,34,9,833,527
4180,40.33,3,834,290
4181,867.06,10,834,864
4182,33.4,2,834,677
4183,74.69,4,834,250
4184,59.9,10,834,572
4185,99.1,4,834,392
4186,60.66,10,834,34
4187,752.04,8,835,132
4188,635.8,8,836,648
4189,95.36,10,836,841
4190,32.76,1,836,81
4191,59.9,8,836,572
4192,53.85,4,836,718
4193,55.89,8,836,764
4194,53.86,3,837,953
4195,44.62,8,837,861
4196,61.1,1,837,200
4197,35.03,4,837,473
4198,69.92,7,837,653
4199,55.68,10,838,443
4200,14.42,10,838,548
4201,96.03,10,838,287
4202,95.09,9,838,832
4203,62.39,6,838,483
4204,965.87,6,838,114
4205,33.4,10,839,677
4206,97.39,4,840,893
4207,491.62,9,840,192
4208,57.26,8,840,771
4209,16.51,4,840,418
4210,33.91,10,840,303
4211,15.38,3,841,497
4212,32.76,1,841,81
4213,495.23,1,841,678
4214,32.76,10,842,81
4215,46,2,842,860
4216,94.81,9,842,415
4217,93.79,6,842,380
4218,60.42,7,843,659
4219,83.85,8,843,272
4220,282.87,4,843,558
4221,49.35,10,843,281
4222,91.71,3,843,878
4223,88.79,10,843,79
4224,79.57,10,843,487
4225,444.59,1,843,870
4226,70.98,6,843,301
4227,67.47,7,844,422
4228,71,1,844,153
4229,83.24,2,844,208
4230,57.34,9,844,627
4231,69.92,3,844,653
4232,82.43,6,844,398
4233,14.72,10,845,674
4234,18,4,845,350
4235,53.86,8,845,953
4236,67.47,3,846,422
4237,99.1,9,846,392
4238,38.12,7,846,152
4239,58.44,6,846,50
4240,94.92,2,846,608
4241,50.9,7,846,992
4242,928.3,7,846,708
4243,92.69,3,846,122
4244,756.82,9,847,174
4245,99.1,4,847,392
4246,38,9,847,667
4247,920.32,4,847,66
4248,67.47,10,847,248
4249,61.1,7,847,200
4250,50.22,1,847,739
4251,34.53,10,847,617
4252,209.99,10,848,936
4253,15.57,8,849,701
4254,58.07,2,849,920
4255,96.89,5,849,5
4256,51.88,6,849,212
4257,71.59,10,849,835
4258,67.47,3,849,422
4259,812.49,9,849,108
4260,79.23,1,850,362
4261,93.19,14,851,535
4262,88.41,5,852,782
4263,51.01,2,852,197
4264,59.87,8,852,789
4265,71.33,10,852,933
4266,68.99,8,852,848
4267,52.03,7,852,293
4268,92.48,5,852,578
4269,95.72,10,852,183
4270,98.71,10,852,901
4271,95.09,8,853,832
4272,66.08,10,853,935
4273,90.78,2,853,871
4274,25.59,6,853,590
4275,94.92,6,853,608
4276,42.3,6,853,356
4277,54.73,9,853,83
4278,90.31,4,853,880
4279,71.12,10,853,655
4280,12.82,1,853,596
4281,81.79,9,854,424
4282,16.17,7,855,478
4283,53.85,3,855,718
4284,29.77,7,855,818
4285,55.89,8,855,694
4286,37.28,2,855,321
4287,81.72,4,855,646
4288,66.82,10,855,261
4289,60.66,9,856,34
4290,790.43,10,856,882
4291,92.48,6,856,578
4292,14.72,3,856,674
4293,92.49,9,856,98
4294,790.43,3,856,882
4295,33.74,3,856,37
4296,25.82,3,856,706
4297,14.76,3,856,989
4298,32.81,7,857,171
4299,41.76,9,858,40
4300,27,5,859,559
4301,24.26,5,859,32
4302,714.26,10,859,468
4303,71.59,6,859,835
4304,26.8,3,859,763
4305,13.01,6,860,164
4306,91.86,5,860,427
4307,54.71,6,860,723
4308,79.9,6,860,143
4309,67.47,4,860,422
4310,97.39,4,860,893
4311,59.87,10,860,789
4312,20.74,6,861,304
4313,15.86,1,861,470
4314,89.62,10,861,393
4315,68.07,3,861,946
4316,55.24,5,862,327
4317,62.22,7,862,136
4318,14.82,3,863,815
4319,89.17,2,864,991
4320,81.77,2,864,917
4321,39.32,10,864,245
4322,29.16,7,864,592
4323,23.26,8,864,538
4324,19.41,8,865,107
4325,14.42,3,865,548
4326,46.74,3,865,275
4327,84.85,20,866,715
4328,59.31,3,867,821
4329,204.75,3,867,252
4330,82.45,7,867,319
4331,71.12,9,867,655
4332,15.86,8,867,470
4333,25.59,4,867,590
4334,48.74,8,867,25
4335,68.58,6,867,851
4336,72.45,13,868,652
4337,43.02,5,869,264
4338,48.74,19,870,25
4339,731.82,4,871,300
4340,89.13,1,871,507
4341,596.95,9,871,702
4342,96.03,7,871,287
4343,66.08,1,871,935
4344,12.38,5,871,400
4345,120.09,8,872,396
4346,61.71,9,872,376
4347,18,8,872,296
4348,81.77,5,872,917
4349,57.34,9,872,627
4350,321.61,2,872,930
4351,70.54,1,872,368
4352,71.38,10,873,809
4353,35.03,10,874,473
4354,79.9,9,874,143
4355,23.81,5,874,394
4356,34.53,5,874,617
4357,76.99,3,874,803
4358,56.3,9,875,315
4359,899.35,6,875,24
4360,86.13,8,875,406
4361,48.14,9,875,308
4362,731.82,8,875,300
4363,64.01,4,875,52
4364,712.56,8,875,876
4365,508.98,2,875,672
4366,12.71,9,876,766
4367,61.51,4,876,267
4368,784.4,7,876,624
4369,25.75,3,876,634
4370,61.79,8,876,626
4371,23.12,4,876,286
4372,428.41,7,876,258
4373,65.69,4,876,514
4374,42.54,19,877,176
4375,47.36,6,878,686
4376,52.6,6,878,115
4377,50.22,1,878,739
4378,95.39,3,878,65
4379,67.47,9,878,248
4380,669.51,10,878,480
4381,754.49,7,879,312
4382,247.89,2,880,588
4383,29.41,8,880,399
4384,17.93,8,880,673
4385,86.18,6,880,555
4386,780.32,6,880,84
4387,51.08,5,880,35
4388,66.82,1,880,261
4389,54.73,4,880,83
4390,87.44,1,880,862
4391,42.09,7,880,232
4392,52.6,9,881,115
4393,86.06,2,881,219
4394,5.63,3,881,354
4395,36.22,7,881,323
4396,99.1,4,881,392
4397,70.54,2,881,368
4398,75.2,5,881,80
4399,74.28,3,882,748
4400,95.34,3,882,382
4401,91.73,10,882,320
4402,195.95,10,882,738
4403,37.83,9,882,111
4404,10.12,8,882,104
4405,176.89,6,882,444
4406,18.56,3,882,29
4407,43.02,10,882,264
4408,66.08,8,882,935
4409,12.37,18,883,863
4410,47.86,7,884,511
4411,60.42,4,884,659
4412,91.73,9,884,320
4413,428.41,10,884,258
4414,94.56,6,884,236
4415,48.74,6,884,25
4416,76.56,8,884,103
4417,58.43,3,884,560
4418,32.58,9,884,76
4419,58.07,8,884,920
4420,990.7,3,885,630
4421,444.59,1,885,870
4422,89.14,8,885,508
4423,62.6,5,885,669
4424,92.69,6,885,122
4425,24.58,7,885,280
4426,37.58,6,886,676
4427,932.52,6,886,180
4428,40.04,3,886,479
4429,54.71,7,886,723
4430,100.72,3,886,666
4431,904.77,7,886,126
4432,66.82,7,886,261
4433,29.39,2,886,95
4434,34.75,6,887,778
4435,63.44,10,887,758
4436,25.91,9,887,833
4437,12.55,1,888,561
4438,88.41,7,888,782
4439,78.14,10,888,155
4440,41.49,4,888,567
4441,46,2,888,860
4442,204.75,6,888,252
4443,51.81,7,888,746
4444,26.31,10,888,299
4445,712.56,8,888,876
4446,20.36,4,889,214
4447,61.75,5,889,189
4448,780.32,4,889,84
4449,80.41,8,889,202
4450,78.42,3,889,41
4451,772.43,8,890,942
4452,89.84,10,891,793
4453,37.28,7,891,321
4454,50.74,10,891,806
4455,59.31,3,891,821
4456,30.27,5,891,358
4457,91.76,7,891,952
4458,491.62,10,891,192
4459,816.77,1,891,636
4460,83.99,5,891,836
4461,83.85,9,892,272
4462,74.69,9,893,250
4463,98.14,10,893,740
4464,63.44,4,893,758
4465,69.92,4,894,653
4466,81.44,4,894,434
4467,444.59,2,894,870
4468,32.81,4,894,171
4469,268.09,10,894,894
4470,66.67,10,894,899
4471,61.05,1,894,419
4472,89.62,8,894,393
4473,61.75,4,895,189
4474,89.17,6,895,991
4475,24.58,10,895,280
4476,49.65,4,895,499
4477,29.71,1,895,278
4478,58.42,11,896,21
4479,65.69,5,897,514
4480,33.64,9,897,542
4481,56.27,5,897,491
4482,37.58,9,897,676
4483,92.49,7,897,98
4484,56,1,897,348
4485,49.35,10,898,281
4486,353.92,10,898,846
4487,49.27,10,898,397
4488,67.47,5,898,248
4489,90.31,8,898,880
4490,96.03,5,898,287
4491,67.93,2,898,752
4492,61.71,3,898,797
4493,15.86,10,898,470
4494,79.57,10,898,487
4495,111.41,6,899,78
4496,26.33,8,899,409
4497,784.4,2,899,624
4498,60.42,1,899,659
4499,596.95,4,899,702
4500,135.44,8,899,714
4501,21.17,10,899,681
4502,97.37,7,899,259
4503,67.47,7,900,422
4504,33.66,9,900,469
4505,46,9,900,860
4506,71.89,4,900,159
4507,38.68,3,900,886
4508,40.04,9,900,479
4509,83.24,9,900,208
4510,65.75,2,900,207
4511,831.55,10,900,786
4512,120.09,8,900,396
4513,953.83,9,901,810
4514,70.15,8,902,580
4515,20.51,6,902,361
4516,55.42,2,902,411
4517,856.51,5,902,60
4518,87.16,2,902,680
4519,23.26,4,902,538
4520,88.12,6,903,587
4521,69.93,4,903,374
